,index,function_np,total_np_calls,num_networkx_funs_used_by,used_by_networkx,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
1222,1571,positive,,,,positive,numpy.positive,https://numpy.org/doc/stable/reference/generated/numpy.positive.html,arkouda.array_api._elementwise_functions.positive,array_api._elementwise_functions.positive,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.positive,True
1223,1572,printoptions,,,,printoptions,numpy.printoptions,https://numpy.org/doc/stable/reference/generated/numpy.printoptions.html,,,,False
1224,1573,promote_types,,,,promote_types,numpy.promote_types,https://numpy.org/doc/stable/reference/generated/numpy.promote_types.html,,,,False
1225,1574,put_along_axis,,,,put_along_axis,numpy.put_along_axis,https://numpy.org/doc/stable/reference/generated/numpy.put_along_axis.html,,,,False
1226,1575,putmask,,,,putmask,numpy.putmask,https://numpy.org/doc/stable/reference/generated/numpy.putmask.html,,,,False
1227,1576,quantile,,,,quantile,numpy.quantile,https://numpy.org/doc/stable/reference/generated/numpy.quantile.html,,,,False
1228,1577,r_,,,,r_,numpy.r_,https://numpy.org/doc/stable/reference/generated/numpy.r_.html,,,,False
1229,1578,rad2deg,,,,rad2deg,numpy.rad2deg,https://numpy.org/doc/stable/reference/generated/numpy.rad2deg.html,arkouda.numeric.rad2deg,numeric.rad2deg,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.rad2deg,True
1230,1579,radians,,,,radians,numpy.radians,https://numpy.org/doc/stable/reference/generated/numpy.radians.html,,,,False
1231,1580,random.Generator.random,,,,random,numpy.random.Generator.random,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.random.html,,,,False
1232,1581,random.random,,,,random,numpy.random.random,https://numpy.org/doc/stable/reference/generated/numpy.random.random.html,,,,False
1233,1582,random.beta,,,,beta,numpy.random.beta,https://numpy.org/doc/stable/reference/generated/numpy.random.beta.html,,,,False
1234,1583,random.Generator.beta,,,,beta,numpy.random.Generator.beta,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.beta.html,,,,False
1235,1584,random.RandomState.beta,,,,beta,numpy.random.RandomState.beta,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.beta.html,,,,False
1236,1585,random.binomial,,,,binomial,numpy.random.binomial,https://numpy.org/doc/stable/reference/generated/numpy.random.binomial.html,,,,False
1237,1586,random.Generator.binomial,,,,binomial,numpy.random.Generator.binomial,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.binomial.html,,,,False
1238,1587,random.RandomState.binomial,,,,binomial,numpy.random.RandomState.binomial,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.binomial.html,,,,False
1239,1588,random.BitGenerator,,,,BitGenerator,numpy.random.BitGenerator,https://numpy.org/doc/stable/reference/generated/numpy.random.BitGenerator.html,,,,False
1240,1589,random.bytes,,,,bytes,numpy.random.bytes,https://numpy.org/doc/stable/reference/generated/numpy.random.bytes.html,,,,False
1241,1590,random.Generator.bytes,,,,bytes,numpy.random.Generator.bytes,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.bytes.html,,,,False
1242,1591,random.RandomState.bytes,,,,bytes,numpy.random.RandomState.bytes,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.bytes.html,,,,False
1243,1592,random.chisquare,,,,chisquare,numpy.random.chisquare,https://numpy.org/doc/stable/reference/generated/numpy.random.chisquare.html,arkouda.akscipy.chisquare,akscipy.chisquare,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.akscipy.chisquare,True
1244,1593,random.chisquare,,,,chisquare,numpy.random.chisquare,https://numpy.org/doc/stable/reference/generated/numpy.random.chisquare.html,arkouda.akscipy._stats_py.chisquare,akscipy._stats_py.chisquare,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.akscipy._stats_py.chisquare,True
1245,1594,random.Generator.chisquare,,,,chisquare,numpy.random.Generator.chisquare,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.chisquare.html,arkouda.akscipy.chisquare,akscipy.chisquare,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.akscipy.chisquare,True
1246,1595,random.Generator.chisquare,,,,chisquare,numpy.random.Generator.chisquare,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.chisquare.html,arkouda.akscipy._stats_py.chisquare,akscipy._stats_py.chisquare,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.akscipy._stats_py.chisquare,True
1247,1596,random.RandomState.chisquare,,,,chisquare,numpy.random.RandomState.chisquare,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.chisquare.html,arkouda.akscipy.chisquare,akscipy.chisquare,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.akscipy.chisquare,True
1248,1597,random.RandomState.chisquare,,,,chisquare,numpy.random.RandomState.chisquare,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.chisquare.html,arkouda.akscipy._stats_py.chisquare,akscipy._stats_py.chisquare,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.akscipy._stats_py.chisquare,True
1249,1598,random.choice,,,,choice,numpy.random.choice,https://numpy.org/doc/stable/reference/generated/numpy.random.choice.html,,,,False
1250,1599,random.Generator.choice,,,,choice,numpy.random.Generator.choice,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.choice.html,,,,False
1251,1600,random.RandomState.choice,,,,choice,numpy.random.RandomState.choice,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.choice.html,,,,False
1252,1601,random.dirichlet,,,,dirichlet,numpy.random.dirichlet,https://numpy.org/doc/stable/reference/generated/numpy.random.dirichlet.html,,,,False
1253,1602,random.Generator.dirichlet,,,,dirichlet,numpy.random.Generator.dirichlet,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.dirichlet.html,,,,False
1254,1603,random.RandomState.dirichlet,,,,dirichlet,numpy.random.RandomState.dirichlet,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.dirichlet.html,,,,False
1255,1604,random.exponential,,,,exponential,numpy.random.exponential,https://numpy.org/doc/stable/reference/generated/numpy.random.exponential.html,,,,False
1256,1605,random.Generator.exponential,,,,exponential,numpy.random.Generator.exponential,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.exponential.html,,,,False
1257,1606,random.RandomState.exponential,,,,exponential,numpy.random.RandomState.exponential,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.exponential.html,,,,False
1258,1607,random.f,,,,f,numpy.random.f,https://numpy.org/doc/stable/reference/generated/numpy.random.f.html,,,,False
1259,1608,random.Generator.f,,,,f,numpy.random.Generator.f,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.f.html,,,,False
1260,1609,random.RandomState.f,,,,f,numpy.random.RandomState.f,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.f.html,,,,False
1261,1610,random.gamma,,,,gamma,numpy.random.gamma,https://numpy.org/doc/stable/reference/generated/numpy.random.gamma.html,,,,False
1262,1611,random.Generator.gamma,,,,gamma,numpy.random.Generator.gamma,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.gamma.html,,,,False
1263,1612,random.RandomState.gamma,,,,gamma,numpy.random.RandomState.gamma,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.gamma.html,,,,False
1264,1613,random.Generator.bit_generator,,,,bit_generator,numpy.random.Generator.bit_generator,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.bit_generator.html,,,,False
1265,1614,random.Generator.geometric,,,,geometric,numpy.random.Generator.geometric,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.geometric.html,,,,False
1266,1615,random.geometric,,,,geometric,numpy.random.geometric,https://numpy.org/doc/stable/reference/generated/numpy.random.geometric.html,,,,False
1267,1616,random.RandomState.geometric,,,,geometric,numpy.random.RandomState.geometric,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.geometric.html,,,,False
1268,1617,random.Generator.gumbel,,,,gumbel,numpy.random.Generator.gumbel,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.gumbel.html,,,,False
1269,1618,random.gumbel,,,,gumbel,numpy.random.gumbel,https://numpy.org/doc/stable/reference/generated/numpy.random.gumbel.html,,,,False
1270,1619,random.RandomState.gumbel,,,,gumbel,numpy.random.RandomState.gumbel,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.gumbel.html,,,,False
1271,1620,random.Generator.hypergeometric,,,,hypergeometric,numpy.random.Generator.hypergeometric,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.hypergeometric.html,,,,False
1272,1621,random.hypergeometric,,,,hypergeometric,numpy.random.hypergeometric,https://numpy.org/doc/stable/reference/generated/numpy.random.hypergeometric.html,,,,False
1273,1622,random.RandomState.hypergeometric,,,,hypergeometric,numpy.random.RandomState.hypergeometric,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.hypergeometric.html,,,,False
1274,1623,random.Generator.integers,,,,integers,numpy.random.Generator.integers,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.integers.html,,,,False
1275,1624,random.Generator.laplace,,,,laplace,numpy.random.Generator.laplace,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.laplace.html,,,,False
1276,1625,random.laplace,,,,laplace,numpy.random.laplace,https://numpy.org/doc/stable/reference/generated/numpy.random.laplace.html,,,,False
1277,1626,random.RandomState.laplace,,,,laplace,numpy.random.RandomState.laplace,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.laplace.html,,,,False
1278,1627,random.Generator.logistic,,,,logistic,numpy.random.Generator.logistic,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.logistic.html,,,,False
1279,1628,random.logistic,,,,logistic,numpy.random.logistic,https://numpy.org/doc/stable/reference/generated/numpy.random.logistic.html,,,,False
1280,1629,random.RandomState.logistic,,,,logistic,numpy.random.RandomState.logistic,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.logistic.html,,,,False
1281,1630,random.Generator.lognormal,,,,lognormal,numpy.random.Generator.lognormal,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.lognormal.html,,,,False
1282,1631,random.lognormal,,,,lognormal,numpy.random.lognormal,https://numpy.org/doc/stable/reference/generated/numpy.random.lognormal.html,,,,False
1283,1632,random.RandomState.lognormal,,,,lognormal,numpy.random.RandomState.lognormal,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.lognormal.html,,,,False
1284,1633,random.Generator.logseries,,,,logseries,numpy.random.Generator.logseries,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.logseries.html,,,,False
1285,1634,random.logseries,,,,logseries,numpy.random.logseries,https://numpy.org/doc/stable/reference/generated/numpy.random.logseries.html,,,,False
1286,1635,random.RandomState.logseries,,,,logseries,numpy.random.RandomState.logseries,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.logseries.html,,,,False
1287,1636,random.Generator.multinomial,,,,multinomial,numpy.random.Generator.multinomial,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.multinomial.html,,,,False
1288,1637,random.multinomial,,,,multinomial,numpy.random.multinomial,https://numpy.org/doc/stable/reference/generated/numpy.random.multinomial.html,,,,False
1289,1638,random.RandomState.multinomial,,,,multinomial,numpy.random.RandomState.multinomial,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.multinomial.html,,,,False
1290,1639,random.Generator.multivariate_hypergeometric,,,,multivariate_hypergeometric,numpy.random.Generator.multivariate_hypergeometric,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.multivariate_hypergeometric.html,,,,False
1291,1640,random.Generator.multivariate_normal,,,,multivariate_normal,numpy.random.Generator.multivariate_normal,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.multivariate_normal.html,,,,False
1292,1641,random.multivariate_normal,,,,multivariate_normal,numpy.random.multivariate_normal,https://numpy.org/doc/stable/reference/generated/numpy.random.multivariate_normal.html,,,,False
1293,1642,random.RandomState.multivariate_normal,,,,multivariate_normal,numpy.random.RandomState.multivariate_normal,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.multivariate_normal.html,,,,False
1294,1643,random.Generator.negative_binomial,,,,negative_binomial,numpy.random.Generator.negative_binomial,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.negative_binomial.html,,,,False
1295,1644,random.negative_binomial,,,,negative_binomial,numpy.random.negative_binomial,https://numpy.org/doc/stable/reference/generated/numpy.random.negative_binomial.html,,,,False
1296,1645,random.RandomState.negative_binomial,,,,negative_binomial,numpy.random.RandomState.negative_binomial,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.negative_binomial.html,,,,False
1297,1646,random.Generator.noncentral_chisquare,,,,noncentral_chisquare,numpy.random.Generator.noncentral_chisquare,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.noncentral_chisquare.html,,,,False
1298,1647,random.noncentral_chisquare,,,,noncentral_chisquare,numpy.random.noncentral_chisquare,https://numpy.org/doc/stable/reference/generated/numpy.random.noncentral_chisquare.html,,,,False
1299,1648,random.RandomState.noncentral_chisquare,,,,noncentral_chisquare,numpy.random.RandomState.noncentral_chisquare,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.noncentral_chisquare.html,,,,False
1300,1649,random.Generator.noncentral_f,,,,noncentral_f,numpy.random.Generator.noncentral_f,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.noncentral_f.html,,,,False
1301,1650,random.noncentral_f,,,,noncentral_f,numpy.random.noncentral_f,https://numpy.org/doc/stable/reference/generated/numpy.random.noncentral_f.html,,,,False
1302,1651,random.RandomState.noncentral_f,,,,noncentral_f,numpy.random.RandomState.noncentral_f,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.noncentral_f.html,,,,False
1303,1652,random.Generator.normal,,,,normal,numpy.random.Generator.normal,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.normal.html,,,,False
1304,1653,random.RandomState.normal,,,,normal,numpy.random.RandomState.normal,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.normal.html,,,,False
1305,1654,random.Generator.pareto,,,,pareto,numpy.random.Generator.pareto,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.pareto.html,,,,False
1306,1655,random.pareto,,,,pareto,numpy.random.pareto,https://numpy.org/doc/stable/reference/generated/numpy.random.pareto.html,,,,False
1307,1656,random.RandomState.pareto,,,,pareto,numpy.random.RandomState.pareto,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.pareto.html,,,,False
1308,1657,random.Generator.permutation,,,,permutation,numpy.random.Generator.permutation,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.permutation.html,,,,False
1309,1658,random.permutation,,,,permutation,numpy.random.permutation,https://numpy.org/doc/stable/reference/generated/numpy.random.permutation.html,,,,False
1310,1659,random.RandomState.permutation,,,,permutation,numpy.random.RandomState.permutation,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.permutation.html,,,,False
1311,1660,random.Generator.permuted,,,,permuted,numpy.random.Generator.permuted,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.permuted.html,,,,False
1312,1661,random.Generator.poisson,,,,poisson,numpy.random.Generator.poisson,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.poisson.html,,,,False
1313,1662,random.poisson,,,,poisson,numpy.random.poisson,https://numpy.org/doc/stable/reference/generated/numpy.random.poisson.html,,,,False
1314,1663,random.RandomState.poisson,,,,poisson,numpy.random.RandomState.poisson,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.poisson.html,,,,False
1315,1664,random.Generator.rayleigh,,,,rayleigh,numpy.random.Generator.rayleigh,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.rayleigh.html,,,,False
1316,1665,random.RandomState.rayleigh,,,,rayleigh,numpy.random.RandomState.rayleigh,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.rayleigh.html,,,,False
1317,1666,random.rayleigh,,,,rayleigh,numpy.random.rayleigh,https://numpy.org/doc/stable/reference/generated/numpy.random.rayleigh.html,,,,False
1318,1667,random.Generator.shuffle,,,,shuffle,numpy.random.Generator.shuffle,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.shuffle.html,,,,False
1319,1668,random.RandomState.shuffle,,,,shuffle,numpy.random.RandomState.shuffle,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.shuffle.html,,,,False
