,index,function_np,total_np_calls,num_scipy_funs_used_by,used_by_scipy,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
1353,1702,random.RandomState.choice,,,,choice,numpy.random.RandomState.choice,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.choice.html,,,,False
1354,1703,random.Generator.dirichlet,,,,dirichlet,numpy.random.Generator.dirichlet,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.dirichlet.html,,,,False
1355,1704,random.RandomState.dirichlet,,,,dirichlet,numpy.random.RandomState.dirichlet,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.dirichlet.html,,,,False
1356,1705,random.Generator.exponential,,,,exponential,numpy.random.Generator.exponential,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.exponential.html,,,,False
1357,1706,random.RandomState.exponential,,,,exponential,numpy.random.RandomState.exponential,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.exponential.html,,,,False
1358,1707,random.f,,,,f,numpy.random.f,https://numpy.org/doc/stable/reference/generated/numpy.random.f.html,,,,False
1359,1708,random.Generator.f,,,,f,numpy.random.Generator.f,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.f.html,,,,False
1360,1709,random.RandomState.f,,,,f,numpy.random.RandomState.f,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.f.html,,,,False
1361,1710,random.gamma,,,,gamma,numpy.random.gamma,https://numpy.org/doc/stable/reference/generated/numpy.random.gamma.html,,,,False
1362,1711,random.Generator.gamma,,,,gamma,numpy.random.Generator.gamma,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.gamma.html,,,,False
1363,1712,random.RandomState.gamma,,,,gamma,numpy.random.RandomState.gamma,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.gamma.html,,,,False
1364,1713,random.Generator.bit_generator,,,,bit_generator,numpy.random.Generator.bit_generator,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.bit_generator.html,,,,False
1365,1714,random.Generator.geometric,,,,geometric,numpy.random.Generator.geometric,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.geometric.html,,,,False
1366,1715,random.geometric,,,,geometric,numpy.random.geometric,https://numpy.org/doc/stable/reference/generated/numpy.random.geometric.html,,,,False
1367,1716,random.RandomState.geometric,,,,geometric,numpy.random.RandomState.geometric,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.geometric.html,,,,False
1368,1717,random.Generator.gumbel,,,,gumbel,numpy.random.Generator.gumbel,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.gumbel.html,,,,False
1369,1718,random.gumbel,,,,gumbel,numpy.random.gumbel,https://numpy.org/doc/stable/reference/generated/numpy.random.gumbel.html,,,,False
1370,1719,random.RandomState.gumbel,,,,gumbel,numpy.random.RandomState.gumbel,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.gumbel.html,,,,False
1371,1720,random.Generator.hypergeometric,,,,hypergeometric,numpy.random.Generator.hypergeometric,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.hypergeometric.html,,,,False
1372,1721,random.hypergeometric,,,,hypergeometric,numpy.random.hypergeometric,https://numpy.org/doc/stable/reference/generated/numpy.random.hypergeometric.html,,,,False
1373,1722,random.RandomState.hypergeometric,,,,hypergeometric,numpy.random.RandomState.hypergeometric,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.hypergeometric.html,,,,False
1374,1723,random.Generator.integers,,,,integers,numpy.random.Generator.integers,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.integers.html,,,,False
1375,1724,random.Generator.laplace,,,,laplace,numpy.random.Generator.laplace,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.laplace.html,,,,False
1376,1725,random.laplace,,,,laplace,numpy.random.laplace,https://numpy.org/doc/stable/reference/generated/numpy.random.laplace.html,,,,False
1377,1726,random.RandomState.laplace,,,,laplace,numpy.random.RandomState.laplace,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.laplace.html,,,,False
1378,1727,random.Generator.logistic,,,,logistic,numpy.random.Generator.logistic,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.logistic.html,,,,False
1379,1728,random.logistic,,,,logistic,numpy.random.logistic,https://numpy.org/doc/stable/reference/generated/numpy.random.logistic.html,,,,False
1380,1729,random.RandomState.logistic,,,,logistic,numpy.random.RandomState.logistic,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.logistic.html,,,,False
1381,1730,random.Generator.lognormal,,,,lognormal,numpy.random.Generator.lognormal,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.lognormal.html,,,,False
1382,1731,random.RandomState.lognormal,,,,lognormal,numpy.random.RandomState.lognormal,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.lognormal.html,,,,False
1383,1732,random.Generator.logseries,,,,logseries,numpy.random.Generator.logseries,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.logseries.html,,,,False
1384,1733,random.logseries,,,,logseries,numpy.random.logseries,https://numpy.org/doc/stable/reference/generated/numpy.random.logseries.html,,,,False
1385,1734,random.RandomState.logseries,,,,logseries,numpy.random.RandomState.logseries,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.logseries.html,,,,False
1386,1735,random.Generator.multinomial,,,,multinomial,numpy.random.Generator.multinomial,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.multinomial.html,,,,False
1387,1736,random.multinomial,,,,multinomial,numpy.random.multinomial,https://numpy.org/doc/stable/reference/generated/numpy.random.multinomial.html,,,,False
1388,1737,random.RandomState.multinomial,,,,multinomial,numpy.random.RandomState.multinomial,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.multinomial.html,,,,False
1389,1738,random.Generator.multivariate_hypergeometric,,,,multivariate_hypergeometric,numpy.random.Generator.multivariate_hypergeometric,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.multivariate_hypergeometric.html,,,,False
1390,1739,random.Generator.multivariate_normal,,,,multivariate_normal,numpy.random.Generator.multivariate_normal,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.multivariate_normal.html,,,,False
1391,1740,random.RandomState.multivariate_normal,,,,multivariate_normal,numpy.random.RandomState.multivariate_normal,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.multivariate_normal.html,,,,False
1392,1741,random.Generator.negative_binomial,,,,negative_binomial,numpy.random.Generator.negative_binomial,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.negative_binomial.html,,,,False
1393,1742,random.negative_binomial,,,,negative_binomial,numpy.random.negative_binomial,https://numpy.org/doc/stable/reference/generated/numpy.random.negative_binomial.html,,,,False
1394,1743,random.RandomState.negative_binomial,,,,negative_binomial,numpy.random.RandomState.negative_binomial,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.negative_binomial.html,,,,False
1395,1744,random.Generator.noncentral_chisquare,,,,noncentral_chisquare,numpy.random.Generator.noncentral_chisquare,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.noncentral_chisquare.html,,,,False
1396,1745,random.noncentral_chisquare,,,,noncentral_chisquare,numpy.random.noncentral_chisquare,https://numpy.org/doc/stable/reference/generated/numpy.random.noncentral_chisquare.html,,,,False
1397,1746,random.RandomState.noncentral_chisquare,,,,noncentral_chisquare,numpy.random.RandomState.noncentral_chisquare,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.noncentral_chisquare.html,,,,False
1398,1747,random.Generator.noncentral_f,,,,noncentral_f,numpy.random.Generator.noncentral_f,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.noncentral_f.html,,,,False
1399,1748,random.noncentral_f,,,,noncentral_f,numpy.random.noncentral_f,https://numpy.org/doc/stable/reference/generated/numpy.random.noncentral_f.html,,,,False
1400,1749,random.RandomState.noncentral_f,,,,noncentral_f,numpy.random.RandomState.noncentral_f,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.noncentral_f.html,,,,False
1401,1750,random.Generator.normal,,,,normal,numpy.random.Generator.normal,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.normal.html,,,,False
1402,1751,random.RandomState.normal,,,,normal,numpy.random.RandomState.normal,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.normal.html,,,,False
1403,1752,random.Generator.pareto,,,,pareto,numpy.random.Generator.pareto,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.pareto.html,,,,False
1404,1753,random.RandomState.pareto,,,,pareto,numpy.random.RandomState.pareto,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.pareto.html,,,,False
1405,1754,random.Generator.permutation,,,,permutation,numpy.random.Generator.permutation,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.permutation.html,,,,False
1406,1755,random.RandomState.permutation,,,,permutation,numpy.random.RandomState.permutation,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.permutation.html,,,,False
1407,1756,random.Generator.permuted,,,,permuted,numpy.random.Generator.permuted,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.permuted.html,,,,False
1408,1757,random.Generator.poisson,,,,poisson,numpy.random.Generator.poisson,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.poisson.html,,,,False
1409,1758,random.poisson,,,,poisson,numpy.random.poisson,https://numpy.org/doc/stable/reference/generated/numpy.random.poisson.html,,,,False
1410,1759,random.RandomState.poisson,,,,poisson,numpy.random.RandomState.poisson,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.poisson.html,,,,False
1411,1760,random.Generator.rayleigh,,,,rayleigh,numpy.random.Generator.rayleigh,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.rayleigh.html,,,,False
1412,1761,random.RandomState.rayleigh,,,,rayleigh,numpy.random.RandomState.rayleigh,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.rayleigh.html,,,,False
1413,1762,random.Generator.shuffle,,,,shuffle,numpy.random.Generator.shuffle,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.shuffle.html,,,,False
1414,1763,random.RandomState.shuffle,,,,shuffle,numpy.random.RandomState.shuffle,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.shuffle.html,,,,False
1415,1764,random.Generator.spawn,,,,spawn,numpy.random.Generator.spawn,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.spawn.html,,,,False
1416,1765,random.Generator.standard_cauchy,,,,standard_cauchy,numpy.random.Generator.standard_cauchy,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.standard_cauchy.html,,,,False
1417,1766,random.RandomState.standard_cauchy,,,,standard_cauchy,numpy.random.RandomState.standard_cauchy,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.standard_cauchy.html,,,,False
1418,1767,random.Generator.standard_exponential,,,,standard_exponential,numpy.random.Generator.standard_exponential,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.standard_exponential.html,,,,False
1419,1768,random.RandomState.standard_exponential,,,,standard_exponential,numpy.random.RandomState.standard_exponential,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.standard_exponential.html,,,,False
1420,1769,random.standard_exponential,,,,standard_exponential,numpy.random.standard_exponential,https://numpy.org/doc/stable/reference/generated/numpy.random.standard_exponential.html,,,,False
1421,1770,random.Generator.standard_gamma,,,,standard_gamma,numpy.random.Generator.standard_gamma,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.standard_gamma.html,,,,False
1422,1771,random.RandomState.standard_gamma,,,,standard_gamma,numpy.random.RandomState.standard_gamma,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.standard_gamma.html,,,,False
1423,1772,random.standard_gamma,,,,standard_gamma,numpy.random.standard_gamma,https://numpy.org/doc/stable/reference/generated/numpy.random.standard_gamma.html,,,,False
1424,1773,random.Generator.standard_normal,,,,standard_normal,numpy.random.Generator.standard_normal,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.standard_normal.html,arkouda.pdarraycreation.standard_normal,pdarraycreation.standard_normal,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.standard_normal,True
1425,1774,random.RandomState.standard_normal,,,,standard_normal,numpy.random.RandomState.standard_normal,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.standard_normal.html,arkouda.pdarraycreation.standard_normal,pdarraycreation.standard_normal,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.standard_normal,True
1426,1775,random.Generator.standard_t,,,,standard_t,numpy.random.Generator.standard_t,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.standard_t.html,,,,False
1427,1776,random.RandomState.standard_t,,,,standard_t,numpy.random.RandomState.standard_t,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.standard_t.html,,,,False
1428,1777,random.standard_t,,,,standard_t,numpy.random.standard_t,https://numpy.org/doc/stable/reference/generated/numpy.random.standard_t.html,,,,False
1429,1778,random.Generator.triangular,,,,triangular,numpy.random.Generator.triangular,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.triangular.html,,,,False
1430,1779,random.RandomState.triangular,,,,triangular,numpy.random.RandomState.triangular,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.triangular.html,,,,False
1431,1780,random.triangular,,,,triangular,numpy.random.triangular,https://numpy.org/doc/stable/reference/generated/numpy.random.triangular.html,,,,False
1432,1781,random.Generator.uniform,,,,uniform,numpy.random.Generator.uniform,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.uniform.html,arkouda.pdarraycreation.uniform,pdarraycreation.uniform,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.uniform,True
1433,1782,random.RandomState.uniform,,,,uniform,numpy.random.RandomState.uniform,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.uniform.html,arkouda.pdarraycreation.uniform,pdarraycreation.uniform,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.uniform,True
1434,1783,random.Generator.vonmises,,,,vonmises,numpy.random.Generator.vonmises,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.vonmises.html,,,,False
1435,1784,random.RandomState.vonmises,,,,vonmises,numpy.random.RandomState.vonmises,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.vonmises.html,,,,False
1436,1785,random.vonmises,,,,vonmises,numpy.random.vonmises,https://numpy.org/doc/stable/reference/generated/numpy.random.vonmises.html,,,,False
1437,1786,random.Generator.wald,,,,wald,numpy.random.Generator.wald,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.wald.html,,,,False
1438,1787,random.RandomState.wald,,,,wald,numpy.random.RandomState.wald,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.wald.html,,,,False
1439,1788,random.wald,,,,wald,numpy.random.wald,https://numpy.org/doc/stable/reference/generated/numpy.random.wald.html,,,,False
1440,1789,random.Generator.weibull,,,,weibull,numpy.random.Generator.weibull,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.weibull.html,,,,False
1441,1790,random.RandomState.weibull,,,,weibull,numpy.random.RandomState.weibull,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.weibull.html,,,,False
1442,1791,random.Generator.zipf,,,,zipf,numpy.random.Generator.zipf,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.zipf.html,,,,False
1443,1792,random.RandomState.zipf,,,,zipf,numpy.random.RandomState.zipf,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.zipf.html,,,,False
1444,1793,random.zipf,,,,zipf,numpy.random.zipf,https://numpy.org/doc/stable/reference/generated/numpy.random.zipf.html,,,,False
1445,1794,random.get_state,,,,get_state,numpy.random.get_state,https://numpy.org/doc/stable/reference/generated/numpy.random.get_state.html,,,,False
